Latitude,Longitude,Time,Fire_Present,Fire_Temperature,Rate_of_Spread,Wind_Direction,Wind_Speed,Humidity,Atmospheric_Temperature,Precipitation
-33.94848,18.39678,2025-09-23T13:30:00Z,1,839,22.73,158,21.7,37.7,18.0,0.0
-33.96451,18.39389,2025-09-23T13:30:00Z,1,737,22.11,155,35.8,37.3,20.2,0.0
-33.97485,18.43364,2025-09-23T13:30:00Z,1,778,29.22,144,14.7,26.3,19.9,0.0
-33.94245,18.41991,2025-09-23T13:30:00Z,1,797,12.38,176,15.0,25.7,21.7,0.0
-33.93962,18.40381,2025-09-23T13:30:00Z,1,837,28.66,119,29.7,28.3,27.6,0.36
-33.9759,18.42344,2025-09-23T13:30:00Z,1,864,12.2,95,23.1,28.5,23.8,0.0
-33.94656,18.41044,2025-09-23T13:30:00Z,1,760,25.61,159,10.1,23.5,21.7,0.0
-33.93802,18.39647,2025-09-23T13:30:00Z,1,754,18.21,131,15.3,38.2,23.7,0.0
-33.96317,18.4271,2025-09-23T13:30:00Z,1,867,10.68,166,22.2,28.6,27.8,0.0
-33.94957,18.41726,2025-09-23T13:30:00Z,1,775,21.59,178,31.4,29.1,25.9,0.0
-33.959,18.43306,2025-09-23T13:30:00Z,1,829,22.52,142,37.9,16.3,20.1,0.0
-33.94558,18.42497,2025-09-23T13:30:00Z,1,750,29.24,152,14.3,21.8,27.4,0.0
-33.96077,18.43041,2025-09-23T13:30:00Z,1,862,15.1,123,15.0,30.5,16.2,0.0
-33.96746,18.43075,2025-09-23T13:30:00Z,1,854,19.19,172,24.1,15.2,22.9,0.0
-33.96923,18.41126,2025-09-23T13:30:00Z,1,615,8.5,101,20.1,21.3,16.4,0.0
-33.9542,18.40046,2025-09-23T13:30:00Z,1,637,17.64,175,27.0,24.1,21.3,0.32
-33.95495,18.40371,2025-09-23T13:30:00Z,1,610,29.39,134,38.4,38.6,18.1,0.0
-33.96247,18.42267,2025-09-23T13:30:00Z,1,719,24.95,134,39.4,21.9,16.7,0.0
-33.97306,18.43578,2025-09-23T13:30:00Z,1,743,28.48,113,25.3,28.5,16.4,0.0
-33.97461,18.42965,2025-09-23T13:45:00Z,0,0,0,94,28.0,26.1,22.3,0.0
-33.94953,18.42914,2025-09-23T13:45:00Z,0,0,0,136,14.5,31.6,25.5,0.0
-33.97749,18.40595,2025-09-23T13:45:00Z,0,0,0,140,31.8,22.1,16.1,0.0
-33.94276,18.4313,2025-09-23T13:45:00Z,1,827,25.68,179,28.4,15.5,19.0,0.03
-33.97749,18.40663,2025-09-23T13:45:00Z,1,898,15.77,164,30.6,17.5,17.0,0.0
-33.93848,18.40741,2025-09-23T13:45:00Z,1,722,14.15,169,10.4,34.2,24.9,0.0
-33.96457,18.43725,2025-09-23T13:45:00Z,1,653,5.54,145,15.8,30.0,17.9,0.24
-33.94116,18.39875,2025-09-23T13:45:00Z,1,899,25.96,178,39.7,32.2,18.7,0.0
-33.94344,18.43214,2025-09-23T13:45:00Z,1,702,14.08,157,18.8,34.2,19.3,0.0
-33.96911,18.42464,2025-09-23T13:45:00Z,1,636,6.9,155,11.0,30.1,20.1,0.0
-33.96691,18.42812,2025-09-23T13:45:00Z,1,739,11.6,172,29.2,25.0,20.7,0.0
-33.96239,18.41149,2025-09-23T13:45:00Z,1,857,10.38,129,39.4,20.1,27.8,0.0
-33.96916,18.40995,2025-09-23T13:45:00Z,1,663,26.12,120,17.6,37.8,20.6,0.0
-33.95545,18.42317,2025-09-23T13:45:00Z,1,849,7.53,162,12.6,34.2,19.9,0.0
-33.95403,18.40234,2025-09-23T13:45:00Z,1,784,14.74,94,37.0,20.4,18.6,0.0
-33.94342,18.43762,2025-09-23T13:45:00Z,1,845,14.49,158,12.2,23.2,22.1,0.0
-33.96279,18.42543,2025-09-23T13:45:00Z,1,782,11.5,97,33.0,16.8,20.3,0.0
-33.95915,18.39635,2025-09-23T13:45:00Z,1,775,15.39,162,27.5,35.1,16.3,0.0
-33.96575,18.39987,2025-09-23T13:45:00Z,1,804,9.28,101,35.9,38.5,19.1,0.0
-33.93734,18.42951,2025-09-23T13:45:00Z,1,862,21.82,169,26.9,18.0,18.9,0.0
-33.96221,18.40288,2025-09-23T13:45:00Z,1,642,29.86,95,12.2,16.4,26.2,0.0
-33.94517,18.40251,2025-09-23T13:45:00Z,1,651,20.79,111,11.4,16.9,17.4,0.0
-33.96847,18.39585,2025-09-23T13:45:00Z,1,802,20.16,114,19.0,27.9,22.0,0.0
-33.96882,18.42943,2025-09-23T13:45:00Z,1,845,14.32,161,23.7,20.3,23.3,0.0
-33.93826,18.42205,2025-09-23T13:45:00Z,1,660,22.59,138,15.5,24.7,20.3,0.0
-33.96882,18.41851,2025-09-23T13:45:00Z,1,839,8.28,95,14.3,30.5,22.0,0.0
-33.94084,18.42791,2025-09-23T13:45:00Z,1,631,24.1,118,18.9,35.9,19.3,0.0
-33.94579,18.4142,2025-09-23T13:45:00Z,1,899,20.55,112,10.6,31.1,16.3,0.0
-33.94161,18.39342,2025-09-23T13:45:00Z,1,755,24.39,165,27.0,36.4,20.9,0.0
-33.97461,18.40182,2025-09-23T13:45:00Z,1,796,22.75,145,12.7,28.8,19.9,0.0
-33.94317,18.43061,2025-09-23T13:45:00Z,1,634,14.91,171,19.6,28.5,22.4,0.0
-33.96297,18.43355,2025-09-23T13:45:00Z,1,889,28.76,119,15.3,30.2,21.5,0.26
-33.96795,18.42487,2025-09-23T13:45:00Z,1,738,24.24,133,17.2,15.3,21.0,0.0
-33.97586,18.43479,2025-09-23T13:45:00Z,1,675,30.0,122,14.1,23.7,19.0,0.0
-33.96485,18.39393,2025-09-23T13:45:00Z,1,771,19.44,124,36.8,31.6,25.6,0.0
-33.9502,18.41767,2025-09-23T13:45:00Z,1,749,8.18,150,11.1,17.0,18.8,0.0
-33.95772,18.41931,2025-09-23T13:45:00Z,1,850,15.88,131,25.1,38.0,17.4,0.0
-33.94821,18.41821,2025-09-23T13:45:00Z,1,616,17.36,101,11.2,22.5,17.0,0.0
-33.94339,18.42768,2025-09-23T13:45:00Z,1,783,29.47,112,37.3,33.2,16.5,0.0
-33.95933,18.42561,2025-09-23T13:45:00Z,1,631,18.25,167,28.5,19.2,22.9,0.0
-33.95821,18.40266,2025-09-23T13:45:00Z,1,745,24.27,132,20.9,39.4,27.6,0.0
-33.94679,18.42399,2025-09-23T13:45:00Z,1,703,19.54,91,24.0,33.8,26.7,0.0
-33.96581,18.40833,2025-09-23T13:45:00Z,1,891,19.76,171,16.9,28.1,20.6,0.0
-33.97621,18.39255,2025-09-23T13:45:00Z,1,610,5.82,152,39.1,38.7,20.8,0.0
-33.95859,18.40356,2025-09-23T13:45:00Z,1,890,6.59,159,27.1,21.1,26.7,0.0
-33.95333,18.41389,2025-09-23T13:45:00Z,1,687,10.18,147,25.1,38.2,18.7,0.0
-33.93837,18.42676,2025-09-23T13:45:00Z,1,668,12.82,176,26.9,25.7,19.5,0.0
-33.94199,18.42455,2025-09-23T13:45:00Z,1,850,14.73,129,35.1,15.9,17.4,0.0
-33.9581,18.40404,2025-09-23T13:45:00Z,1,816,6.89,93,20.0,39.3,21.0,0.0
-33.96453,18.42273,2025-09-23T13:45:00Z,1,792,9.8,144,28.3,19.6,18.6,0.0
-33.9737,18.4127,2025-09-23T13:45:00Z,1,654,14.36,132,30.2,21.5,26.5,0.0
-33.95469,18.4183,2025-09-23T13:45:00Z,1,605,24.54,170,35.6,33.7,19.4,0.0
-33.96894,18.42204,2025-09-23T13:45:00Z,1,884,5.28,173,39.1,30.2,26.0,0.0
-33.94192,18.42031,2025-09-23T13:45:00Z,1,654,22.61,152,15.1,16.4,27.8,0.0
-33.96699,18.41339,2025-09-23T13:45:00Z,1,656,7.41,120,36.9,35.7,20.5,0.0
-33.93892,18.422,2025-09-23T13:45:00Z,1,879,10.42,136,26.7,16.3,25.5,0.16
-33.97603,18.41197,2025-09-23T13:45:00Z,1,816,10.74,151,28.0,34.4,21.9,0.48
-33.96222,18.40509,2025-09-23T13:45:00Z,1,718,11.27,124,19.8,35.3,24.1,0.0
-33.96015,18.40357,2025-09-23T13:45:00Z,1,858,16.31,136,15.1,27.8,24.8,0.0
-33.97459,18.41864,2025-09-23T13:45:00Z,1,643,23.92,133,14.9,20.4,21.7,0.0
-33.9544,18.43457,2025-09-23T13:45:00Z,1,617,23.02,102,24.6,37.0,21.2,0.0
-33.96092,18.41246,2025-09-23T13:45:00Z,1,841,22.78,161,38.7,15.5,19.6,0.0
-33.97657,18.41086,2025-09-23T13:45:00Z,1,761,22.79,109,38.3,23.2,20.9,0.0
-33.96188,18.40173,2025-09-23T13:45:00Z,1,656,26.38,108,20.5,27.4,26.4,0.0
-33.94385,18.4251,2025-09-23T13:45:00Z,1,621,17.65,133,27.8,24.1,21.5,0.0
-33.97396,18.41768,2025-09-23T13:45:00Z,1,633,8.65,156,31.1,36.6,23.1,0.0
-33.96356,18.39985,2025-09-23T13:45:00Z,1,829,26.59,104,38.9,22.8,17.0,0.0
-33.94632,18.42145,2025-09-23T13:45:00Z,1,728,23.38,161,18.1,22.9,23.0,0.0
-33.9464,18.41086,2025-09-23T13:45:00Z,1,772,26.75,110,35.3,16.5,18.8,0.0
-33.94633,18.39728,2025-09-23T13:45:00Z,1,604,11.96,118,12.6,24.5,20.0,0.0
-33.96831,18.42811,2025-09-23T13:45:00Z,1,872,9.49,177,19.6,22.7,16.0,0.0
-33.94552,18.40549,2025-09-23T13:45:00Z,1,698,23.63,139,10.7,22.4,20.4,0.0
-33.97526,18.41826,2025-09-23T13:45:00Z,1,626,25.39,132,29.5,36.2,18.2,0.0
-33.93978,18.41746,2025-09-23T13:45:00Z,1,793,23.52,121,27.4,27.6,22.7,0.0
-33.94578,18.42566,2025-09-23T13:45:00Z,1,894,22.95,112,25.2,36.7,21.9,0.22
-33.94238,18.42969,2025-09-23T13:45:00Z,1,692,9.99,172,11.2,38.8,18.5,0.0
-33.9461,18.39881,2025-09-23T13:45:00Z,1,639,26.7,161,14.3,31.4,23.2,0.0
-33.9407,18.3994,2025-09-23T13:45:00Z,1,769,16.36,148,35.5,39.8,24.1,0.0
-33.93807,18.42399,2025-09-23T13:45:00Z,1,610,27.76,131,24.3,25.8,23.4,0.28
-33.96921,18.4124,2025-09-23T13:45:00Z,1,820,5.94,166,29.0,38.8,21.3,0.0
-33.95581,18.40344,2025-09-23T13:45:00Z,1,716,26.55,177,15.8,23.6,26.9,0.02
-33.96204,18.4182,2025-09-23T13:45:00Z,1,749,26.05,159,13.8,33.8,20.5,0.0
-33.95009,18.43426,2025-09-23T13:45:00Z,1,660,8.24,118,23.9,27.0,18.2,0.0
-33.94462,18.39483,2025-09-23T13:45:00Z,1,884,5.09,126,24.3,29.0,17.7,0.0
-33.93909,18.40816,2025-09-23T13:45:00Z,1,650,8.7,171,24.6,32.8,26.7,0.0
-33.95836,18.40763,2025-09-23T13:45:00Z,1,751,28.58,159,24.3,19.6,22.7,0.1
-33.94541,18.39392,2025-09-23T13:45:00Z,1,623,24.35,137,11.9,34.1,16.9,0.0
-33.94186,18.41445,2025-09-23T13:45:00Z,1,847,27.75,124,22.7,33.7,26.9,0.0
-33.9469,18.41414,2025-09-23T13:45:00Z,1,687,16.39,165,15.4,27.6,25.3,0.0
-33.95248,18.41088,2025-09-23T13:45:00Z,1,786,23.57,138,19.4,28.7,27.9,0.0
-33.9757,18.41556,2025-09-23T13:45:00Z,1,660,23.71,96,31.6,16.8,18.5,0.0
-33.95637,18.3965,2025-09-23T13:45:00Z,1,845,10.17,91,20.4,38.0,23.5,0.31
-33.96469,18.41277,2025-09-23T13:45:00Z,1,636,17.46,121,32.0,21.6,25.9,0.0
-33.95383,18.42046,2025-09-23T13:45:00Z,1,825,24.69,98,14.2,20.4,22.0,0.0
-33.96143,18.40421,2025-09-23T13:45:00Z,1,863,26.6,101,38.6,15.3,22.8,0.0
-33.97645,18.42233,2025-09-23T13:45:00Z,1,754,7.51,136,10.1,21.4,19.2,0.0
-33.97312,18.39259,2025-09-23T13:45:00Z,1,900,8.45,144,13.6,32.5,20.8,0.0
-33.95414,18.43059,2025-09-23T13:45:00Z,1,681,24.88,125,27.4,19.6,17.4,0.0
-33.94073,18.40354,2025-09-23T13:45:00Z,1,791,15.95,95,32.6,19.6,21.5,0.0
-33.97245,18.4194,2025-09-23T13:45:00Z,1,642,21.73,104,13.5,20.5,23.0,0.0
-33.97452,18.39525,2025-09-23T13:45:00Z,1,665,23.93,155,27.5,37.3,23.3,0.0
-33.96153,18.42604,2025-09-23T13:45:00Z,1,775,13.67,142,17.7,35.1,23.8,0.0
-33.97512,18.43207,2025-09-23T13:45:00Z,1,692,29.24,136,23.2,25.6,25.9,0.0
-33.94338,18.41391,2025-09-23T13:45:00Z,1,892,7.33,120,28.7,19.8,19.0,0.0
-33.95735,18.41803,2025-09-23T13:45:00Z,1,812,10.99,116,33.5,28.4,19.5,0.0
-33.96588,18.41152,2025-09-23T13:45:00Z,1,717,17.53,169,24.1,33.6,21.2,0.0
-33.95106,18.43259,2025-09-23T13:45:00Z,1,874,20.26,162,36.5,16.0,20.3,0.0
-33.93769,18.40702,2025-09-23T13:45:00Z,1,772,26.91,135,11.5,31.9,22.7,0.0
-33.94744,18.40314,2025-09-23T13:45:00Z,1,732,12.18,110,15.9,30.5,23.5,0.0
-33.95293,18.39256,2025-09-23T13:45:00Z,1,897,28.02,165,23.0,29.8,25.9,0.0
-33.93782,18.39912,2025-09-23T13:45:00Z,1,742,15.75,112,23.1,18.7,26.4,0.0
-33.93997,18.40714,2025-09-23T13:45:00Z,1,859,9.67,150,32.8,24.4,16.6,0.0
-33.94275,18.39669,2025-09-23T13:45:00Z,1,877,23.58,108,21.7,21.5,22.0,0.0
-33.96843,18.41787,2025-09-23T13:45:00Z,1,814,18.25,158,15.0,33.4,26.5,0.0
-33.9508,18.4157,2025-09-23T13:45:00Z,1,802,14.98,90,35.0,27.1,21.9,0.0
-33.97403,18.4059,2025-09-23T13:45:00Z,1,855,11.69,179,36.4,35.2,18.9,0.0
-33.97244,18.42398,2025-09-23T13:45:00Z,1,899,10.18,178,18.4,31.5,24.9,0.0
-33.96431,18.41175,2025-09-23T13:45:00Z,1,630,29.83,135,19.8,32.7,26.6,0.0
-33.95156,18.42038,2025-09-23T13:45:00Z,1,813,24.19,115,11.9,20.2,19.2,0.0
-33.97309,18.40797,2025-09-23T13:45:00Z,1,773,7.0,128,16.2,37.1,17.8,0.0
-33.95746,18.39223,2025-09-23T13:45:00Z,1,853,14.38,104,37.6,15.7,17.6,0.0
-33.95588,18.42407,2025-09-23T13:45:00Z,1,662,13.34,91,27.9,29.9,20.6,0.0
-33.95765,18.41449,2025-09-23T13:45:00Z,1,644,17.24,153,21.9,24.6,26.2,0.0
-33.96061,18.41545,2025-09-23T13:45:00Z,1,609,15.86,123,39.4,27.7,24.2,0.0
-33.95488,18.39343,2025-09-23T13:45:00Z,1,664,25.96,106,16.7,23.2,24.8,0.0
-33.94704,18.39559,2025-09-23T13:45:00Z,1,858,12.21,115,24.2,21.3,25.9,0.0
-33.95121,18.39519,2025-09-23T13:45:00Z,1,682,25.82,131,36.5,17.0,25.6,0.02
-33.97095,18.43411,2025-09-23T13:45:00Z,1,720,26.87,173,17.4,32.7,25.6,0.0
-33.95209,18.4343,2025-09-23T13:45:00Z,1,705,27.15,144,35.5,39.8,17.1,0.0
-33.97113,18.41042,2025-09-23T13:45:00Z,1,680,24.07,125,36.7,22.2,16.3,0.3
-33.95435,18.40523,2025-09-23T13:45:00Z,1,664,17.34,117,19.6,29.6,16.8,0.0
-33.94848,18.39678,2025-09-23T13:45:00Z,1,834,6.79,164,14.0,38.4,25.7,0.0
-33.96451,18.39389,2025-09-23T13:45:00Z,1,881,20.75,122,10.1,19.9,24.9,0.0
-33.97485,18.43364,2025-09-23T13:45:00Z,1,896,14.75,127,11.1,29.6,18.8,0.36
-33.94245,18.41991,2025-09-23T13:45:00Z,1,808,12.05,125,36.3,39.8,26.4,0.0
-33.93962,18.40381,2025-09-23T13:45:00Z,1,735,24.4,171,36.0,18.3,20.7,0.0
-33.9759,18.42344,2025-09-23T13:45:00Z,1,718,17.26,112,11.1,34.6,25.0,0.0
-33.94656,18.41044,2025-09-23T13:45:00Z,1,711,6.55,171,11.9,16.8,16.7,0.0
-33.93802,18.39647,2025-09-23T13:45:00Z,1,670,24.59,105,36.6,24.4,22.3,0.0
-33.96317,18.4271,2025-09-23T13:45:00Z,1,762,8.71,92,22.9,17.4,17.3,0.0
-33.94957,18.41726,2025-09-23T13:45:00Z,1,829,26.69,160,24.4,37.6,25.1,0.0
-33.959,18.43306,2025-09-23T13:45:00Z,1,795,7.05,141,23.2,35.5,22.6,0.0
-33.94558,18.42497,2025-09-23T13:45:00Z,1,649,19.57,179,37.9,30.1,23.4,0.0
-33.96077,18.43041,2025-09-23T13:45:00Z,1,686,15.38,94,16.9,23.1,23.8,0.0
-33.96746,18.43075,2025-09-23T13:45:00Z,1,667,17.36,125,20.5,35.2,23.7,0.11
-33.96923,18.41126,2025-09-23T13:45:00Z,1,729,8.5,118,15.7,19.5,25.0,0.0
-33.9542,18.40046,2025-09-23T13:45:00Z,1,603,28.97,163,15.5,28.9,27.4,0.0
-33.95495,18.40371,2025-09-23T13:45:00Z,1,600,20.89,126,35.6,21.5,17.2,0.0
-33.96247,18.42267,2025-09-23T13:45:00Z,1,873,11.1,171,38.7,34.5,24.3,0.0
-33.97306,18.43578,2025-09-23T13:45:00Z,1,602,11.69,156,23.4,20.7,19.2,0.0
-33.97461,18.42965,2025-09-23T14:00:00Z,0,0,0,149,22.7,20.0,26.6,0.0
-33.94953,18.42914,2025-09-23T14:00:00Z,0,0,0,128,27.2,22.7,20.0,0.0
-33.97749,18.40595,2025-09-23T14:00:00Z,1,639,16.59,153,30.3,37.5,16.5,0.05
-33.94276,18.4313,2025-09-23T14:00:00Z,1,740,19.0,95,32.3,21.9,19.3,0.0
-33.97749,18.40663,2025-09-23T14:00:00Z,1,642,19.76,110,26.0,16.2,20.7,0.0
-33.93848,18.40741,2025-09-23T14:00:00Z,1,752,19.47,157,33.8,24.1,23.8,0.0
-33.96457,18.43725,2025-09-23T14:00:00Z,1,797,22.53,140,23.7,36.7,17.5,0.0
-33.94116,18.39875,2025-09-23T14:00:00Z,1,831,27.54,107,14.3,32.5,23.0,0.0
-33.94344,18.43214,2025-09-23T14:00:00Z,1,708,8.35,128,30.9,17.5,23.2,0.0
-33.96911,18.42464,2025-09-23T14:00:00Z,1,768,25.84,166,35.4,38.1,19.2,0.0
-33.96691,18.42812,2025-09-23T14:00:00Z,1,614,9.9,105,23.4,31.7,17.8,0.0
-33.96239,18.41149,2025-09-23T14:00:00Z,1,876,14.19,177,10.1,24.2,18.7,0.0
-33.96916,18.40995,2025-09-23T14:00:00Z,1,829,20.94,163,15.0,38.2,27.2,0.0
-33.95545,18.42317,2025-09-23T14:00:00Z,1,688,26.47,174,36.6,37.0,25.5,0.5
-33.95403,18.40234,2025-09-23T14:00:00Z,1,841,18.12,110,14.1,20.7,25.4,0.0
-33.94342,18.43762,2025-09-23T14:00:00Z,1,603,22.88,115,28.1,38.3,16.7,0.0
-33.96279,18.42543,2025-09-23T14:00:00Z,1,653,13.04,178,12.2,27.8,24.7,0.0
-33.95915,18.39635,2025-09-23T14:00:00Z,1,746,11.78,172,35.0,26.6,26.6,0.0
-33.96575,18.39987,2025-09-23T14:00:00Z,1,716,27.57,111,20.0,26.0,18.9,0.0
-33.93734,18.42951,2025-09-23T14:00:00Z,1,620,23.9,130,38.3,18.5,26.1,0.0
-33.96221,18.40288,2025-09-23T14:00:00Z,1,753,18.83,94,13.9,35.2,16.1,0.0
-33.94517,18.40251,2025-09-23T14:00:00Z,1,770,22.22,144,29.6,36.7,25.1,0.34
-33.96847,18.39585,2025-09-23T14:00:00Z,1,731,6.76,159,37.9,24.1,27.2,0.0
-33.96882,18.42943,2025-09-23T14:00:00Z,1,853,20.96,166,30.1,30.8,24.1,0.0
-33.93826,18.42205,2025-09-23T14:00:00Z,1,629,9.92,90,12.0,28.3,18.7,0.0
-33.96882,18.41851,2025-09-23T14:00:00Z,1,795,25.73,169,23.7,38.9,26.9,0.0
-33.94084,18.42791,2025-09-23T14:00:00Z,1,837,7.18,169,38.2,34.9,16.3,0.0
-33.94579,18.4142,2025-09-23T14:00:00Z,1,700,16.53,124,33.5,38.6,16.9,0.0
-33.94161,18.39342,2025-09-23T14:00:00Z,1,870,24.68,92,13.0,25.9,16.5,0.0
-33.97461,18.40182,2025-09-23T14:00:00Z,1,746,11.66,99,36.0,37.0,18.1,0.0
-33.94317,18.43061,2025-09-23T14:00:00Z,1,878,21.63,141,38.9,34.4,18.4,0.0
-33.96297,18.43355,2025-09-23T14:00:00Z,1,829,8.99,125,13.8,16.9,26.4,0.0
-33.96795,18.42487,2025-09-23T14:00:00Z,1,856,5.07,147,16.2,35.3,19.0,0.0
-33.97586,18.43479,2025-09-23T14:00:00Z,1,801,20.66,101,29.7,18.8,18.8,0.0
-33.96485,18.39393,2025-09-23T14:00:00Z,1,865,11.04,171,13.7,32.7,21.8,0.0
-33.9502,18.41767,2025-09-23T14:00:00Z,1,623,6.83,106,35.4,19.6,20.9,0.0
-33.95772,18.41931,2025-09-23T14:00:00Z,1,676,21.74,157,10.2,15.1,25.1,0.0
-33.94821,18.41821,2025-09-23T14:00:00Z,1,694,11.19,159,20.6,18.2,26.0,0.0
-33.94339,18.42768,2025-09-23T14:00:00Z,1,835,5.28,101,37.7,37.7,25.4,0.0
-33.95933,18.42561,2025-09-23T14:00:00Z,1,895,17.99,130,38.7,29.7,16.1,0.0
-33.95821,18.40266,2025-09-23T14:00:00Z,1,669,10.51,127,32.3,20.2,23.2,0.29
-33.94679,18.42399,2025-09-23T14:00:00Z,1,730,8.23,118,23.6,28.5,19.9,0.0
-33.96581,18.40833,2025-09-23T14:00:00Z,1,690,13.45,113,35.4,17.8,16.8,0.36
-33.97621,18.39255,2025-09-23T14:00:00Z,1,757,29.07,157,16.2,33.2,23.8,0.0
-33.95859,18.40356,2025-09-23T14:00:00Z,1,744,20.37,162,13.0,18.9,20.4,0.0
-33.95333,18.41389,2025-09-23T14:00:00Z,1,629,28.93,149,12.4,23.8,25.6,0.42
-33.93837,18.42676,2025-09-23T14:00:00Z,1,693,26.61,120,19.2,34.6,19.8,0.0
-33.94199,18.42455,2025-09-23T14:00:00Z,1,794,26.24,141,34.6,39.2,20.5,0.0
-33.9581,18.40404,2025-09-23T14:00:00Z,1,787,7.1,134,37.5,31.0,24.4,0.29
-33.96453,18.42273,2025-09-23T14:00:00Z,1,834,6.95,110,13.5,33.3,18.5,0.0
-33.9737,18.4127,2025-09-23T14:00:00Z,1,797,23.66,148,30.5,21.7,17.7,0.0
-33.95469,18.4183,2025-09-23T14:00:00Z,1,684,9.44,171,23.2,36.1,22.0,0.0
-33.96894,18.42204,2025-09-23T14:00:00Z,1,837,19.57,157,35.2,17.9,23.0,0.0
-33.94192,18.42031,2025-09-23T14:00:00Z,1,887,22.77,144,30.9,18.6,21.9,0.0
-33.96699,18.41339,2025-09-23T14:00:00Z,1,875,29.67,95,28.8,25.6,23.8,0.0
-33.93892,18.422,2025-09-23T14:00:00Z,1,668,29.28,121,37.1,31.7,17.4,0.0
-33.97603,18.41197,2025-09-23T14:00:00Z,1,803,29.48,108,24.0,16.3,20.6,0.0
-33.96222,18.40509,2025-09-23T14:00:00Z,1,878,12.84,165,12.2,38.6,21.2,0.0
-33.96015,18.40357,2025-09-23T14:00:00Z,1,715,7.17,122,34.7,16.6,20.4,0.0
-33.97459,18.41864,2025-09-23T14:00:00Z,1,645,15.67,180,16.2,32.1,16.5,0.0
-33.9544,18.43457,2025-09-23T14:00:00Z,1,672,14.07,171,14.8,30.6,22.6,0.0
-33.96092,18.41246,2025-09-23T14:00:00Z,1,698,18.35,91,21.3,18.3,17.8,0.0
-33.97657,18.41086,2025-09-23T14:00:00Z,1,755,21.29,94,28.8,15.4,23.5,0.0
-33.96188,18.40173,2025-09-23T14:00:00Z,1,609,25.1,93,21.4,37.4,23.1,0.0
-33.94385,18.4251,2025-09-23T14:00:00Z,1,819,9.69,121,35.7,29.9,27.4,0.0
-33.97396,18.41768,2025-09-23T14:00:00Z,1,665,28.22,145,25.9,27.7,26.8,0.14
-33.96356,18.39985,2025-09-23T14:00:00Z,1,852,27.04,101,21.8,37.0,17.3,0.0
-33.94632,18.42145,2025-09-23T14:00:00Z,1,794,16.18,90,18.6,31.5,19.1,0.0
-33.9464,18.41086,2025-09-23T14:00:00Z,1,864,21.8,164,21.0,28.4,23.9,0.0
-33.94633,18.39728,2025-09-23T14:00:00Z,1,612,29.96,136,26.6,26.1,26.5,0.0
-33.96831,18.42811,2025-09-23T14:00:00Z,1,639,20.83,139,24.9,23.0,22.8,0.0
-33.94552,18.40549,2025-09-23T14:00:00Z,1,719,9.94,158,29.3,28.2,16.6,0.0
-33.97526,18.41826,2025-09-23T14:00:00Z,1,803,16.86,110,22.1,21.4,22.5,0.0
-33.93978,18.41746,2025-09-23T14:00:00Z,1,753,13.58,124,37.4,15.4,16.6,0.0
-33.94578,18.42566,2025-09-23T14:00:00Z,1,887,22.72,93,26.2,39.7,26.9,0.0
-33.94238,18.42969,2025-09-23T14:00:00Z,1,636,14.33,145,22.0,23.8,26.8,0.0
-33.9461,18.39881,2025-09-23T14:00:00Z,1,630,23.9,153,18.5,23.8,24.0,0.0
-33.9407,18.3994,2025-09-23T14:00:00Z,1,636,20.78,107,27.0,27.3,23.9,0.0
-33.93807,18.42399,2025-09-23T14:00:00Z,1,646,19.68,160,39.3,23.5,16.1,0.0
-33.96921,18.4124,2025-09-23T14:00:00Z,1,614,29.4,168,21.4,24.9,16.0,0.0
-33.95581,18.40344,2025-09-23T14:00:00Z,1,635,18.04,120,21.3,36.5,18.3,0.0
-33.96204,18.4182,2025-09-23T14:00:00Z,1,894,6.67,180,18.8,32.1,16.5,0.0
-33.95009,18.43426,2025-09-23T14:00:00Z,1,614,11.08,119,39.5,34.0,25.5,0.0
-33.94462,18.39483,2025-09-23T14:00:00Z,1,655,9.24,172,12.3,22.9,22.2,0.0
-33.93909,18.40816,2025-09-23T14:00:00Z,1,827,25.82,95,16.0,35.8,16.1,0.0
-33.95836,18.40763,2025-09-23T14:00:00Z,1,757,24.86,123,18.7,19.7,18.5,0.0
-33.94541,18.39392,2025-09-23T14:00:00Z,1,655,27.58,130,11.8,39.6,27.2,0.0
-33.94186,18.41445,2025-09-23T14:00:00Z,1,895,27.24,175,25.3,18.1,23.5,0.0
-33.9469,18.41414,2025-09-23T14:00:00Z,1,832,15.51,91,22.0,28.4,26.5,0.0
-33.95248,18.41088,2025-09-23T14:00:00Z,1,667,7.65,95,37.7,21.2,21.6,0.47
-33.9757,18.41556,2025-09-23T14:00:00Z,1,703,18.98,119,17.2,37.9,25.0,0.0
-33.95637,18.3965,2025-09-23T14:00:00Z,1,852,7.82,138,18.3,24.0,21.0,0.0
-33.96469,18.41277,2025-09-23T14:00:00Z,1,687,14.7,166,26.8,30.4,16.2,0.0
-33.95383,18.42046,2025-09-23T14:00:00Z,1,757,18.5,154,14.3,29.9,27.1,0.0
-33.96143,18.40421,2025-09-23T14:00:00Z,1,835,25.29,90,34.4,29.9,22.5,0.0
-33.97645,18.42233,2025-09-23T14:00:00Z,1,747,10.14,173,33.9,22.9,22.8,0.0
-33.97312,18.39259,2025-09-23T14:00:00Z,1,809,11.22,116,15.5,21.5,27.5,0.0
-33.95414,18.43059,2025-09-23T14:00:00Z,1,626,26.22,132,32.3,30.9,26.0,0.0
-33.94073,18.40354,2025-09-23T14:00:00Z,1,660,6.42,116,16.7,37.1,23.5,0.0
