Latitude,Longitude,Time,Fire_Present,Fire_Temperature,Rate_of_Spread,Wind_Direction,Wind_Speed,Humidity,Atmospheric_Temperature,Precipitation,Terrain
-33.95495,18.40371,2025-09-23T07:45:00Z,1.0,872.0,11.33,99,29.6,34.8,18.1,0.0,road
-33.96247,18.42267,2025-09-23T07:45:00Z,1.0,813.0,17.91,132,31.5,40.0,27.8,0.0,road
-33.97306,18.43578,2025-09-23T07:45:00Z,1.0,839.0,12.37,98,15.8,32.4,16.4,0.0,road
-33.97461,18.42965,2025-09-23T08:00:00Z,0.0,0.0,0.0,101,21.7,21.6,22.9,0.0,road
-33.94953,18.42914,2025-09-23T08:00:00Z,0.0,0.0,0.0,99,19.5,38.1,23.7,0.0,road
-33.97749,18.40595,2025-09-23T08:00:00Z,0.0,0.0,0.0,119,34.7,39.7,19.4,0.0,road
-33.94276,18.4313,2025-09-23T08:00:00Z,0.0,0.0,0.0,96,26.8,28.8,19.6,0.0,road
-33.97749,18.40663,2025-09-23T08:00:00Z,0.0,0.0,0.0,153,25.8,22.6,16.6,0.0,road
-33.93848,18.40741,2025-09-23T08:00:00Z,0.0,0.0,0.0,127,26.8,16.5,27.6,0.0,road
-33.96457,18.43725,2025-09-23T08:00:00Z,0.0,0.0,0.0,118,17.6,28.7,26.5,0.0,road
-33.94116,18.39875,2025-09-23T08:00:00Z,0.0,0.0,0.0,117,30.3,31.6,18.4,0.22,road
-33.94344,18.43214,2025-09-23T08:00:00Z,0.0,0.0,0.0,111,12.5,25.0,20.1,0.0,road
-33.96911,18.42464,2025-09-23T08:00:00Z,0.0,0.0,0.0,134,38.7,30.8,23.8,0.0,road
-33.96691,18.42812,2025-09-23T08:00:00Z,0.0,0.0,0.0,142,24.3,17.0,23.9,0.32,road
-33.96239,18.41149,2025-09-23T08:00:00Z,0.0,0.0,0.0,143,39.7,16.6,26.3,0.0,road
-33.96916,18.40995,2025-09-23T08:00:00Z,0.0,0.0,0.0,101,34.0,35.1,16.8,0.0,road
-33.95545,18.42317,2025-09-23T08:00:00Z,0.0,0.0,0.0,122,16.4,27.9,20.0,0.0,road
-33.95403,18.40234,2025-09-23T08:00:00Z,0.0,0.0,0.0,128,14.1,30.8,24.7,0.0,road
-33.94342,18.43762,2025-09-23T08:00:00Z,0.0,0.0,0.0,180,35.4,18.7,25.0,0.0,road
-33.96279,18.42543,2025-09-23T08:00:00Z,0.0,0.0,0.0,176,32.3,26.9,16.8,0.0,road
-33.95915,18.39635,2025-09-23T08:00:00Z,0.0,0.0,0.0,97,30.8,31.1,24.5,0.1,road
-33.96575,18.39987,2025-09-23T08:00:00Z,0.0,0.0,0.0,106,18.9,38.9,26.8,0.48,road
-33.93734,18.42951,2025-09-23T08:00:00Z,0.0,0.0,0.0,166,25.3,17.9,25.8,0.0,road
-33.96221,18.40288,2025-09-23T08:00:00Z,0.0,0.0,0.0,108,33.8,37.5,25.3,0.16,road
-33.94517,18.40251,2025-09-23T08:00:00Z,0.0,0.0,0.0,120,27.9,22.4,18.0,0.0,road
-33.96847,18.39585,2025-09-23T08:00:00Z,0.0,0.0,0.0,107,38.8,29.0,26.6,0.0,road
-33.96882,18.42943,2025-09-23T08:00:00Z,0.0,0.0,0.0,107,21.7,34.6,22.1,0.0,road
-33.93826,18.42205,2025-09-23T08:00:00Z,1.0,734.0,14.45,151,18.3,24.6,18.5,0.0,road
-33.96882,18.41851,2025-09-23T08:00:00Z,1.0,748.0,29.61,159,26.0,33.0,24.6,0.0,road
-33.94084,18.42791,2025-09-23T08:00:00Z,1.0,670.0,21.74,128,30.0,21.2,19.8,0.0,road
-33.94579,18.4142,2025-09-23T08:00:00Z,1.0,781.0,13.42,94,27.2,39.7,25.6,0.0,road
-33.94161,18.39342,2025-09-23T08:00:00Z,1.0,840.0,22.05,153,17.0,31.8,25.8,0.0,road
-33.97461,18.40182,2025-09-23T08:00:00Z,1.0,806.0,23.77,170,29.9,15.3,26.5,0.0,road
-33.94317,18.43061,2025-09-23T08:00:00Z,1.0,788.0,7.18,168,33.3,31.5,27.5,0.0,road
-33.96297,18.43355,2025-09-23T08:00:00Z,1.0,822.0,17.73,144,16.3,38.6,24.0,0.0,road
-33.96795,18.42487,2025-09-23T08:00:00Z,1.0,824.0,13.13,113,18.7,19.1,23.5,0.0,road
-33.97586,18.43479,2025-09-23T08:00:00Z,1.0,610.0,14.96,134,32.0,36.8,26.3,0.0,road
-33.96485,18.39393,2025-09-23T08:00:00Z,1.0,899.0,28.51,125,17.2,30.2,18.0,0.0,road
-33.9502,18.41767,2025-09-23T08:00:00Z,1.0,845.0,7.53,125,19.3,36.1,27.1,0.0,road
-33.95772,18.41931,2025-09-23T08:00:00Z,1.0,730.0,9.72,128,10.3,17.3,20.0,0.0,road
-33.94821,18.41821,2025-09-23T08:00:00Z,1.0,747.0,27.95,109,13.4,33.5,25.4,0.2,road
-33.94339,18.42768,2025-09-23T08:00:00Z,1.0,882.0,12.09,134,38.4,27.9,17.5,0.0,road
-33.95933,18.42561,2025-09-23T08:00:00Z,1.0,710.0,9.26,163,33.6,26.6,17.4,0.1,road
-33.95821,18.40266,2025-09-23T08:00:00Z,1.0,731.0,12.91,149,30.0,28.8,21.9,0.1,road
-33.94679,18.42399,2025-09-23T08:00:00Z,1.0,681.0,9.91,162,20.8,21.0,16.5,0.0,road
-33.96581,18.40833,2025-09-23T08:00:00Z,1.0,834.0,28.61,143,35.8,34.7,18.6,0.0,road
-33.97621,18.39255,2025-09-23T08:00:00Z,1.0,667.0,11.22,156,25.5,37.8,25.8,0.0,road
-33.95859,18.40356,2025-09-23T08:00:00Z,1.0,811.0,22.5,121,18.9,21.2,27.8,0.0,road
-33.95333,18.41389,2025-09-23T08:00:00Z,1.0,843.0,24.85,138,28.8,27.7,20.9,0.0,road
-33.93837,18.42676,2025-09-23T08:00:00Z,1.0,887.0,6.53,162,31.3,36.5,23.0,0.0,road
-33.94199,18.42455,2025-09-23T08:00:00Z,1.0,883.0,22.05,120,38.8,38.8,25.9,0.0,road
-33.9581,18.40404,2025-09-23T08:00:00Z,1.0,791.0,22.23,111,19.9,25.6,25.6,0.0,road
-33.96453,18.42273,2025-09-23T08:00:00Z,1.0,856.0,22.06,102,20.7,39.6,17.0,0.0,road
-33.9737,18.4127,2025-09-23T08:00:00Z,1.0,626.0,15.77,97,31.5,27.4,26.5,0.0,road
-33.95469,18.4183,2025-09-23T08:00:00Z,1.0,822.0,26.07,107,11.1,28.5,25.0,0.0,road
-33.96894,18.42204,2025-09-23T08:00:00Z,1.0,871.0,18.62,126,17.9,33.7,19.8,0.0,road
-33.94192,18.42031,2025-09-23T08:00:00Z,1.0,773.0,13.15,161,32.2,32.4,23.6,0.0,road
-33.96699,18.41339,2025-09-23T08:00:00Z,1.0,718.0,16.53,168,29.6,27.7,23.7,0.0,road
-33.93892,18.422,2025-09-23T08:00:00Z,1.0,888.0,7.74,104,30.6,36.4,20.5,0.0,road
-33.97603,18.41197,2025-09-23T08:00:00Z,1.0,706.0,5.54,99,34.3,32.7,25.8,0.0,road
-33.96222,18.40509,2025-09-23T08:00:00Z,1.0,829.0,5.68,172,15.7,37.2,17.2,0.0,road
-33.96015,18.40357,2025-09-23T08:00:00Z,1.0,817.0,6.37,150,35.9,21.4,23.0,0.0,road
-33.97459,18.41864,2025-09-23T08:00:00Z,1.0,757.0,21.03,164,14.4,31.6,20.0,0.0,road
-33.9544,18.43457,2025-09-23T08:00:00Z,1.0,620.0,12.1,132,22.7,23.4,22.6,0.0,road
-33.96092,18.41246,2025-09-23T08:00:00Z,1.0,882.0,7.3,122,33.2,37.4,17.4,0.39,road
-33.97657,18.41086,2025-09-23T08:00:00Z,1.0,625.0,18.12,125,11.6,16.1,22.7,0.0,road
-33.96188,18.40173,2025-09-23T08:00:00Z,1.0,882.0,28.27,92,19.0,21.3,21.1,0.05,road
-33.94385,18.4251,2025-09-23T08:00:00Z,1.0,612.0,18.26,167,19.5,19.5,17.5,0.0,road
-33.97396,18.41768,2025-09-23T08:00:00Z,1.0,702.0,5.67,135,14.6,26.4,26.1,0.0,road
-33.96356,18.39985,2025-09-23T08:00:00Z,1.0,857.0,19.6,111,36.4,25.4,20.2,0.0,road
-33.94632,18.42145,2025-09-23T08:00:00Z,1.0,603.0,24.36,134,26.6,36.0,18.1,0.0,road
-33.9464,18.41086,2025-09-23T08:00:00Z,1.0,867.0,23.41,133,20.4,21.7,20.7,0.0,road
-33.94633,18.39728,2025-09-23T08:00:00Z,1.0,682.0,23.13,158,11.4,38.0,18.4,0.0,road
-33.96831,18.42811,2025-09-23T08:00:00Z,1.0,834.0,5.81,126,37.0,31.0,18.9,0.0,road
-33.94552,18.40549,2025-09-23T08:00:00Z,1.0,689.0,25.54,129,13.7,15.7,19.2,0.0,road
-33.97526,18.41826,2025-09-23T08:00:00Z,1.0,781.0,21.99,164,37.7,38.4,16.9,0.0,road
-33.93978,18.41746,2025-09-23T08:00:00Z,1.0,680.0,11.36,128,39.8,15.5,19.1,0.0,road
-33.94578,18.42566,2025-09-23T08:00:00Z,1.0,666.0,12.51,144,36.6,33.1,16.1,0.0,road
-33.94238,18.42969,2025-09-23T08:00:00Z,1.0,702.0,10.89,99,37.3,27.1,16.4,0.22,road
-33.9461,18.39881,2025-09-23T08:00:00Z,1.0,642.0,15.46,154,13.6,27.6,23.3,0.0,road
-33.9407,18.3994,2025-09-23T08:00:00Z,1.0,698.0,24.76,165,13.3,20.9,26.0,0.0,road
-33.93807,18.42399,2025-09-23T08:00:00Z,1.0,793.0,11.41,106,27.4,17.1,18.2,0.0,road
-33.96921,18.4124,2025-09-23T08:00:00Z,1.0,740.0,6.19,118,33.7,29.6,22.6,0.0,road
-33.95581,18.40344,2025-09-23T08:00:00Z,1.0,762.0,14.41,175,15.1,16.8,24.1,0.07,road
-33.96204,18.4182,2025-09-23T08:00:00Z,1.0,648.0,15.95,114,33.9,20.1,25.1,0.4,road
-33.95009,18.43426,2025-09-23T08:00:00Z,1.0,800.0,18.31,133,28.0,21.8,20.7,0.0,road
-33.94462,18.39483,2025-09-23T08:00:00Z,1.0,669.0,9.56,128,22.4,21.1,22.9,0.0,road
-33.93909,18.40816,2025-09-23T08:00:00Z,1.0,777.0,7.12,144,32.1,19.7,18.5,0.0,road
-33.95836,18.40763,2025-09-23T08:00:00Z,1.0,612.0,16.19,100,21.6,25.4,23.9,0.0,road
-33.94541,18.39392,2025-09-23T08:00:00Z,1.0,651.0,15.3,91,17.6,39.7,24.7,0.0,road
-33.94186,18.41445,2025-09-23T08:00:00Z,1.0,878.0,9.11,125,16.2,39.6,19.9,0.0,road
-33.9469,18.41414,2025-09-23T08:00:00Z,1.0,877.0,25.4,129,38.0,15.4,16.8,0.0,road
-33.95248,18.41088,2025-09-23T08:00:00Z,1.0,689.0,21.13,180,36.5,18.9,27.5,0.0,road
-33.9757,18.41556,2025-09-23T08:00:00Z,1.0,654.0,19.39,158,29.0,19.5,18.7,0.0,road
-33.95637,18.3965,2025-09-23T08:00:00Z,1.0,872.0,5.76,123,16.5,23.4,23.8,0.0,road
-33.96469,18.41277,2025-09-23T08:00:00Z,1.0,771.0,10.5,125,35.2,25.1,16.7,0.0,road
-33.95383,18.42046,2025-09-23T08:00:00Z,1.0,810.0,12.07,108,20.3,40.0,16.4,0.0,road
-33.96143,18.40421,2025-09-23T08:00:00Z,1.0,813.0,28.39,132,18.0,30.1,23.0,0.0,road
-33.97645,18.42233,2025-09-23T08:00:00Z,1.0,768.0,28.71,138,28.7,33.3,21.9,0.0,road
-33.97312,18.39259,2025-09-23T08:00:00Z,1.0,810.0,26.81,150,33.4,17.9,21.7,0.5,road
-33.95414,18.43059,2025-09-23T08:00:00Z,1.0,812.0,15.64,174,15.3,28.6,23.7,0.0,road
-33.94073,18.40354,2025-09-23T08:00:00Z,1.0,835.0,25.33,174,14.8,38.4,18.2,0.0,road
-33.97245,18.4194,2025-09-23T08:00:00Z,1.0,863.0,17.14,93,28.6,25.5,17.7,0.0,road
-33.97452,18.39525,2025-09-23T08:00:00Z,1.0,752.0,22.48,121,28.8,39.2,22.6,0.0,road
-33.96153,18.42604,2025-09-23T08:00:00Z,1.0,788.0,19.2,163,25.4,35.9,27.4,0.0,road
-33.97512,18.43207,2025-09-23T08:00:00Z,1.0,876.0,5.57,130,25.8,24.6,22.8,0.0,road
-33.94338,18.41391,2025-09-23T08:00:00Z,1.0,621.0,17.2,154,19.5,31.4,27.5,0.0,road
-33.95735,18.41803,2025-09-23T08:00:00Z,1.0,700.0,26.25,114,13.0,35.9,26.2,0.0,road
-33.96588,18.41152,2025-09-23T08:00:00Z,1.0,712.0,27.24,99,19.7,21.5,27.1,0.0,road
-33.95106,18.43259,2025-09-23T08:00:00Z,1.0,604.0,20.23,147,14.8,24.4,21.8,0.0,road
-33.93769,18.40702,2025-09-23T08:00:00Z,1.0,760.0,11.39,105,27.2,27.9,21.9,0.0,road
-33.94744,18.40314,2025-09-23T08:00:00Z,1.0,705.0,6.53,112,16.5,15.5,25.8,0.0,road
-33.95293,18.39256,2025-09-23T08:00:00Z,1.0,648.0,19.99,132,35.2,34.0,24.7,0.0,road
-33.93782,18.39912,2025-09-23T08:00:00Z,1.0,804.0,10.78,103,30.2,21.5,24.4,0.0,road
-33.93997,18.40714,2025-09-23T08:00:00Z,1.0,685.0,9.09,178,28.4,37.3,21.7,0.0,road
-33.94275,18.39669,2025-09-23T08:00:00Z,1.0,860.0,12.58,115,36.5,24.3,22.2,0.0,road
-33.96843,18.41787,2025-09-23T08:00:00Z,1.0,624.0,23.86,110,10.9,18.4,16.6,0.0,road
-33.9508,18.4157,2025-09-23T08:00:00Z,1.0,811.0,9.49,160,19.8,24.9,23.0,0.0,road
-33.97403,18.4059,2025-09-23T08:00:00Z,1.0,693.0,13.29,121,36.1,29.1,19.9,0.0,road
-33.97244,18.42398,2025-09-23T08:00:00Z,1.0,737.0,28.66,151,20.8,34.9,19.7,0.29,road
-33.96431,18.41175,2025-09-23T08:00:00Z,1.0,832.0,17.63,101,26.4,26.2,16.6,0.0,road
-33.95156,18.42038,2025-09-23T08:00:00Z,1.0,696.0,19.22,100,21.9,21.8,20.5,0.0,road
-33.97309,18.40797,2025-09-23T08:00:00Z,1.0,603.0,20.83,143,17.4,19.5,21.5,0.0,road
-33.95746,18.39223,2025-09-23T08:00:00Z,1.0,600.0,27.23,148,36.1,15.7,23.1,0.37,road
-33.95588,18.42407,2025-09-23T08:00:00Z,0.0,0.0,0.0,105,29.6,15.5,22.6,0.0,road
-33.95765,18.41449,2025-09-23T08:00:00Z,0.0,0.0,0.0,111,38.7,21.7,25.4,0.0,road
-33.96061,18.41545,2025-09-23T08:00:00Z,0.0,0.0,0.0,139,24.2,16.0,19.9,0.0,road
-33.95488,18.39343,2025-09-23T08:00:00Z,0.0,0.0,0.0,130,39.7,17.6,16.8,0.0,road
-33.94704,18.39559,2025-09-23T08:00:00Z,0.0,0.0,0.0,95,22.3,29.0,27.5,0.0,road
-33.95121,18.39519,2025-09-23T08:00:00Z,0.0,0.0,0.0,153,24.3,35.8,26.7,0.0,road
-33.97095,18.43411,2025-09-23T08:00:00Z,0.0,0.0,0.0,137,31.6,38.3,26.6,0.0,road
-33.95209,18.4343,2025-09-23T08:00:00Z,0.0,0.0,0.0,153,19.1,21.7,22.6,0.0,road
-33.97113,18.41042,2025-09-23T08:00:00Z,0.0,0.0,0.0,180,24.2,18.6,26.9,0.0,road
-33.95435,18.40523,2025-09-23T08:00:00Z,0.0,0.0,0.0,156,35.0,33.1,16.2,0.0,road
-33.94848,18.39678,2025-09-23T08:00:00Z,0.0,0.0,0.0,124,29.8,37.2,20.0,0.0,road
-33.96451,18.39389,2025-09-23T08:00:00Z,1.0,724.0,13.12,94,33.8,17.2,22.4,0.0,road
-33.97485,18.43364,2025-09-23T08:00:00Z,1.0,836.0,20.04,97,23.8,31.3,18.5,0.0,road
-33.94245,18.41991,2025-09-23T08:00:00Z,1.0,792.0,5.07,139,17.0,20.5,24.7,0.0,road
-33.93962,18.40381,2025-09-23T08:00:00Z,1.0,624.0,19.09,150,12.7,31.2,24.5,0.0,road
-33.9759,18.42344,2025-09-23T08:00:00Z,1.0,745.0,7.74,168,13.9,29.2,17.5,0.0,road
-33.94656,18.41044,2025-09-23T08:00:00Z,1.0,631.0,23.24,149,30.9,39.8,22.5,0.0,road
-33.93802,18.39647,2025-09-23T08:00:00Z,1.0,725.0,11.58,159,34.0,38.3,20.5,0.0,road
-33.96317,18.4271,2025-09-23T08:00:00Z,1.0,619.0,24.3,104,33.2,24.4,20.4,0.0,road
-33.94957,18.41726,2025-09-23T08:00:00Z,1.0,645.0,22.88,143,25.5,18.2,19.8,0.0,road
-33.959,18.43306,2025-09-23T08:00:00Z,1.0,651.0,27.42,111,11.3,16.9,17.9,0.0,road
-33.94558,18.42497,2025-09-23T08:00:00Z,1.0,860.0,17.22,94,17.9,37.7,26.8,0.0,road
-33.96077,18.43041,2025-09-23T08:00:00Z,1.0,803.0,23.15,109,24.8,36.3,21.4,0.0,road
-33.96746,18.43075,2025-09-23T08:00:00Z,1.0,850.0,6.37,159,20.3,28.2,22.6,0.0,road
-33.96923,18.41126,2025-09-23T08:00:00Z,1.0,811.0,19.65,99,14.5,32.8,16.1,0.0,road
-33.9542,18.40046,2025-09-23T08:00:00Z,1.0,831.0,5.2,105,23.9,26.2,19.1,0.0,road
-33.95495,18.40371,2025-09-23T08:00:00Z,1.0,716.0,26.57,123,12.0,15.7,22.9,0.0,road
-33.96247,18.42267,2025-09-23T08:00:00Z,1.0,718.0,7.88,141,39.1,20.5,17.8,0.0,road
-33.97306,18.43578,2025-09-23T08:00:00Z,1.0,880.0,26.1,106,39.8,33.2,25.5,0.0,road
-33.97461,18.42965,2025-09-23T08:15:00Z,0.0,0.0,0.0,136,20.5,28.1,17.8,0.0,road
-33.94953,18.42914,2025-09-23T08:15:00Z,0.0,0.0,0.0,143,25.2,35.8,20.1,0.0,road
-33.97749,18.40595,2025-09-23T08:15:00Z,0.0,0.0,0.0,158,38.8,36.7,27.7,0.0,road
-33.94276,18.4313,2025-09-23T08:15:00Z,0.0,0.0,0.0,160,21.4,25.9,27.5,0.38,road
-33.97749,18.40663,2025-09-23T08:15:00Z,0.0,0.0,0.0,113,39.9,33.4,20.9,0.0,road
-33.93848,18.40741,2025-09-23T08:15:00Z,0.0,0.0,0.0,118,30.2,35.5,26.3,0.0,road
-33.96457,18.43725,2025-09-23T08:15:00Z,0.0,0.0,0.0,103,20.5,31.0,23.3,0.0,road
-33.94116,18.39875,2025-09-23T08:15:00Z,0.0,0.0,0.0,154,20.1,18.5,16.3,0.0,road
-33.94344,18.43214,2025-09-23T08:15:00Z,0.0,0.0,0.0,172,39.0,24.6,17.4,0.0,road
-33.96911,18.42464,2025-09-23T08:15:00Z,0.0,0.0,0.0,149,14.9,23.4,25.6,0.0,road
-33.96691,18.42812,2025-09-23T08:15:00Z,0.0,0.0,0.0,91,12.4,36.6,20.4,0.0,road
-33.96239,18.41149,2025-09-23T08:15:00Z,0.0,0.0,0.0,168,22.2,30.5,22.2,0.0,road
-33.96916,18.40995,2025-09-23T08:15:00Z,0.0,0.0,0.0,177,29.6,26.3,26.9,0.0,road
-33.95545,18.42317,2025-09-23T08:15:00Z,0.0,0.0,0.0,147,14.5,29.3,22.6,0.0,road
-33.95403,18.40234,2025-09-23T08:15:00Z,0.0,0.0,0.0,99,14.7,32.4,17.2,0.0,road
-33.94342,18.43762,2025-09-23T08:15:00Z,0.0,0.0,0.0,145,27.2,22.1,16.4,0.0,road
-33.96279,18.42543,2025-09-23T08:15:00Z,0.0,0.0,0.0,94,20.2,18.0,19.6,0.0,road
-33.95915,18.39635,2025-09-23T08:15:00Z,0.0,0.0,0.0,130,16.8,17.3,24.2,0.0,road
-33.96575,18.39987,2025-09-23T08:15:00Z,0.0,0.0,0.0,118,30.4,21.4,20.8,0.0,road
-33.93734,18.42951,2025-09-23T08:15:00Z,0.0,0.0,0.0,91,22.3,15.2,23.4,0.0,road
-33.96221,18.40288,2025-09-23T08:15:00Z,0.0,0.0,0.0,133,11.7,17.0,17.7,0.0,road
-33.94517,18.40251,2025-09-23T08:15:00Z,0.0,0.0,0.0,97,29.1,18.8,22.7,0.0,road
-33.96847,18.39585,2025-09-23T08:15:00Z,0.0,0.0,0.0,119,30.1,22.9,20.4,0.0,road
-33.96882,18.42943,2025-09-23T08:15:00Z,0.0,0.0,0.0,159,12.1,30.0,17.9,0.0,road
-33.93826,18.42205,2025-09-23T08:15:00Z,1.0,660.0,27.78,121,39.7,34.4,16.5,0.0,road
-33.96882,18.41851,2025-09-23T08:15:00Z,1.0,752.0,29.63,175,20.5,15.4,17.7,0.0,road
-33.94084,18.42791,2025-09-23T08:15:00Z,1.0,651.0,23.62,129,19.4,15.5,21.1,0.39,road
-33.94579,18.4142,2025-09-23T08:15:00Z,1.0,628.0,26.0,119,12.8,39.6,22.4,0.0,road
-33.94161,18.39342,2025-09-23T08:15:00Z,1.0,775.0,8.87,159,32.3,26.1,20.8,0.0,road
-33.97461,18.40182,2025-09-23T08:15:00Z,1.0,728.0,28.71,129,21.2,31.9,26.4,0.0,road
-33.94317,18.43061,2025-09-23T08:15:00Z,1.0,746.0,28.0,144,10.6,33.2,26.2,0.0,road
-33.96297,18.43355,2025-09-23T08:15:00Z,1.0,600.0,8.47,108,22.5,36.3,24.4,0.0,road
-33.96795,18.42487,2025-09-23T08:15:00Z,1.0,675.0,5.2,128,20.1,20.3,25.7,0.0,road
-33.97586,18.43479,2025-09-23T08:15:00Z,1.0,769.0,22.02,172,34.5,31.3,23.7,0.0,road
-33.96485,18.39393,2025-09-23T08:15:00Z,1.0,834.0,16.6,173,22.6,16.9,24.4,0.0,road
-33.9502,18.41767,2025-09-23T08:15:00Z,1.0,881.0,11.89,108,22.7,36.8,20.4,0.0,road
-33.95772,18.41931,2025-09-23T08:15:00Z,1.0,774.0,27.03,151,30.5,26.8,19.6,0.0,road
-33.94821,18.41821,2025-09-23T08:15:00Z,1.0,841.0,22.46,154,26.7,31.7,23.6,0.0,road
-33.94339,18.42768,2025-09-23T08:15:00Z,1.0,737.0,13.67,149,27.3,25.0,27.6,0.06,road
-33.95933,18.42561,2025-09-23T08:15:00Z,1.0,676.0,18.42,147,29.3,30.9,26.7,0.0,road
-33.95821,18.40266,2025-09-23T08:15:00Z,1.0,871.0,26.31,101,24.8,34.6,26.5,0.0,road
-33.94679,18.42399,2025-09-23T08:15:00Z,1.0,635.0,7.82,164,30.8,23.8,16.6,0.0,road
-33.96581,18.40833,2025-09-23T08:15:00Z,1.0,695.0,17.89,120,24.2,39.2,21.3,0.0,road
-33.97621,18.39255,2025-09-23T08:15:00Z,1.0,737.0,13.87,91,22.0,17.6,22.3,0.0,road
-33.95859,18.40356,2025-09-23T08:15:00Z,1.0,673.0,7.05,114,25.0,17.9,24.8,0.0,road
-33.95333,18.41389,2025-09-23T08:15:00Z,1.0,712.0,23.88,131,11.8,34.6,18.2,0.0,road
-33.93837,18.42676,2025-09-23T08:15:00Z,1.0,762.0,29.56,127,16.6,24.7,23.2,0.0,road
-33.94199,18.42455,2025-09-23T08:15:00Z,1.0,714.0,17.39,122,20.9,33.0,19.8,0.0,road
-33.9581,18.40404,2025-09-23T08:15:00Z,1.0,672.0,8.19,172,39.0,21.7,18.8,0.0,road
-33.96453,18.42273,2025-09-23T08:15:00Z,1.0,864.0,10.8,136,35.9,31.8,21.0,0.0,road
-33.9737,18.4127,2025-09-23T08:15:00Z,1.0,681.0,6.11,102,34.5,33.7,20.7,0.41,road
-33.95469,18.4183,2025-09-23T08:15:00Z,1.0,743.0,28.4,148,29.6,21.2,18.4,0.0,road
-33.96894,18.42204,2025-09-23T08:15:00Z,1.0,652.0,29.69,160,39.2,17.9,23.0,0.0,road
-33.94192,18.42031,2025-09-23T08:15:00Z,1.0,722.0,21.97,174,18.3,21.3,23.7,0.0,road
-33.96699,18.41339,2025-09-23T08:15:00Z,1.0,809.0,25.07,168,25.9,36.1,20.2,0.0,road
-33.93892,18.422,2025-09-23T08:15:00Z,1.0,881.0,17.6,122,18.1,26.8,21.7,0.0,road
-33.97603,18.41197,2025-09-23T08:15:00Z,1.0,761.0,20.27,122,34.1,36.8,27.0,0.0,road
-33.96222,18.40509,2025-09-23T08:15:00Z,1.0,847.0,23.48,165,36.4,22.7,18.0,0.0,road
-33.96015,18.40357,2025-09-23T08:15:00Z,1.0,697.0,28.59,178,32.9,15.3,26.1,0.0,road
-33.97459,18.41864,2025-09-23T08:15:00Z,1.0,753.0,24.25,152,18.3,31.4,22.4,0.0,road
-33.9544,18.43457,2025-09-23T08:15:00Z,1.0,791.0,26.66,155,37.5,38.2,22.4,0.0,road
-33.96092,18.41246,2025-09-23T08:15:00Z,1.0,604.0,25.23,163,30.9,30.1,18.6,0.0,road
-33.97657,18.41086,2025-09-23T08:15:00Z,1.0,723.0,22.82,139,30.6,21.7,24.4,0.0,road
-33.96188,18.40173,2025-09-23T08:15:00Z,1.0,819.0,14.38,110,11.3,19.5,18.9,0.0,road
-33.94385,18.4251,2025-09-23T08:15:00Z,1.0,839.0,24.0,146,13.9,31.1,22.2,0.0,road
-33.97396,18.41768,2025-09-23T08:15:00Z,1.0,864.0,14.12,111,31.8,30.1,21.9,0.0,road
-33.96356,18.39985,2025-09-23T08:15:00Z,1.0,763.0,5.59,158,35.1,33.3,26.7,0.2,road
-33.94632,18.42145,2025-09-23T08:15:00Z,1.0,736.0,15.42,99,37.0,23.9,18.4,0.0,road
-33.9464,18.41086,2025-09-23T08:15:00Z,1.0,639.0,14.08,143,19.7,25.3,27.0,0.0,road
-33.94633,18.39728,2025-09-23T08:15:00Z,1.0,692.0,24.48,108,28.7,33.3,19.5,0.0,road
-33.96831,18.42811,2025-09-23T08:15:00Z,1.0,699.0,15.32,125,36.7,15.4,18.6,0.0,road
-33.94552,18.40549,2025-09-23T08:15:00Z,1.0,771.0,13.69,177,21.6,33.7,19.9,0.0,road
-33.97526,18.41826,2025-09-23T08:15:00Z,1.0,738.0,13.27,140,10.0,32.3,22.6,0.0,road
-33.93978,18.41746,2025-09-23T08:15:00Z,1.0,720.0,23.7,163,29.3,27.2,26.2,0.0,road
-33.94578,18.42566,2025-09-23T08:15:00Z,1.0,870.0,29.9,159,26.8,28.5,26.5,0.0,road
-33.94238,18.42969,2025-09-23T08:15:00Z,1.0,852.0,5.59,135,20.1,34.8,22.2,0.0,road
-33.9461,18.39881,2025-09-23T08:15:00Z,1.0,884.0,22.77,142,12.1,34.0,19.5,0.0,road
-33.9407,18.3994,2025-09-23T08:15:00Z,1.0,655.0,29.47,160,26.0,15.0,27.2,0.47,road
-33.93807,18.42399,2025-09-23T08:15:00Z,1.0,710.0,11.13,139,26.4,21.9,25.5,0.0,road
-33.96921,18.4124,2025-09-23T08:15:00Z,1.0,663.0,22.09,175,32.9,28.7,21.9,0.0,road
-33.95581,18.40344,2025-09-23T08:15:00Z,1.0,810.0,27.53,170,24.9,23.5,27.8,0.0,road
-33.96204,18.4182,2025-09-23T08:15:00Z,1.0,869.0,28.26,172,23.6,19.9,24.8,0.03,road
-33.95009,18.43426,2025-09-23T08:15:00Z,1.0,608.0,29.47,162,20.8,24.9,20.5,0.0,road
-33.94462,18.39483,2025-09-23T08:15:00Z,1.0,663.0,10.46,144,15.0,28.2,21.1,0.0,road
-33.93909,18.40816,2025-09-23T08:15:00Z,1.0,698.0,27.2,180,27.8,23.0,20.4,0.0,road
-33.95836,18.40763,2025-09-23T08:15:00Z,1.0,711.0,23.83,136,29.1,38.8,17.2,0.44,road
-33.94541,18.39392,2025-09-23T08:15:00Z,1.0,803.0,20.76,124,36.5,39.6,23.9,0.0,road
